ID	Len	GC	Group
dinucShuff_1955	93	0.613	dinucShuff
dinucShuff_1956	339	0.549	dinucShuff
dinucShuff_1957	261	0.502	dinucShuff
dinucShuff_1958	333	0.444	dinucShuff
dinucShuff_1959	69	0.449	dinucShuff
dinucShuff_196	357	0.538	dinucShuff
dinucShuff_1960	194	0.495	dinucShuff
dinucShuff_1961	151	0.603	dinucShuff
dinucShuff_1962	119	0.546	dinucShuff
dinucShuff_1963	294	0.517	dinucShuff
dinucShuff_1964	250	0.504	dinucShuff
dinucShuff_1965	95	0.558	dinucShuff
dinucShuff_1966	196	0.551	dinucShuff
dinucShuff_1967	234	0.449	dinucShuff
dinucShuff_1968	104	0.462	dinucShuff
dinucShuff_1969	159	0.491	dinucShuff
dinucShuff_197	315	0.530	dinucShuff
dinucShuff_1970	247	0.494	dinucShuff
dinucShuff_1971	85	0.506	dinucShuff
dinucShuff_1972	358	0.492	dinucShuff
dinucShuff_1973	115	0.470	dinucShuff
dinucShuff_1974	99	0.505	dinucShuff
dinucShuff_1975	138	0.558	dinucShuff
dinucShuff_1976	42	0.548	dinucShuff
dinucShuff_1977	384	0.536	dinucShuff
dinucShuff_1978	183	0.470	dinucShuff
dinucShuff_1979	263	0.540	dinucShuff
dinucShuff_198	131	0.458	dinucShuff
dinucShuff_1980	312	0.532	dinucShuff
dinucShuff_1981	183	0.459	dinucShuff
dinucShuff_1982	270	0.463	dinucShuff
dinucShuff_1983	290	0.559	dinucShuff
dinucShuff_1984	299	0.492	dinucShuff
dinucShuff_1985	95	0.484	dinucShuff
dinucShuff_1986	260	0.538	dinucShuff
dinucShuff_1987	162	0.444	dinucShuff
dinucShuff_1988	80	0.450	dinucShuff
dinucShuff_1989	98	0.520	dinucShuff
dinucShuff_199	93	0.516	dinucShuff
dinucShuff_1990	344	0.485	dinucShuff
dinucShuff_1991	237	0.409	dinucShuff
dinucShuff_1992	309	0.489	dinucShuff
dinucShuff_1993	108	0.500	dinucShuff
dinucShuff_1994	255	0.486	dinucShuff
dinucShuff_1995	201	0.512	dinucShuff
dinucShuff_1996	278	0.558	dinucShuff
dinucShuff_1997	152	0.474	dinucShuff
dinucShuff_1998	267	0.468	dinucShuff
dinucShuff_1999	106	0.604	dinucShuff
dinucShuff_2	258	0.516	dinucShuff
dinucShuff_20	330	0.533	dinucShuff
dinucShuff_200	123	0.463	dinucShuff
dinucShuff_2000	201	0.502	dinucShuff
dinucShuff_2001	390	0.508	dinucShuff
dinucShuff_2002	232	0.474	dinucShuff
dinucShuff_2003	192	0.490	dinucShuff
dinucShuff_2004	97	0.423	dinucShuff
dinucShuff_2005	184	0.543	dinucShuff
dinucShuff_2006	174	0.580	dinucShuff
dinucShuff_2007	80	0.500	dinucShuff
dinucShuff_2008	382	0.518	dinucShuff
dinucShuff_2009	245	0.465	dinucShuff
dinucShuff_201	371	0.512	dinucShuff
dinucShuff_2010	332	0.485	dinucShuff
dinucShuff_2011	318	0.550	dinucShuff
dinucShuff_2012	94	0.457	dinucShuff
dinucShuff_2013	127	0.449	dinucShuff
dinucShuff_2014	356	0.486	dinucShuff
dinucShuff_2015	76	0.461	dinucShuff
dinucShuff_2016	222	0.491	dinucShuff
dinucShuff_2017	381	0.475	dinucShuff
dinucShuff_2018	217	0.488	dinucShuff
dinucShuff_2019	178	0.494	dinucShuff
dinucShuff_202	344	0.576	dinucShuff
dinucShuff_2020	302	0.517	dinucShuff
dinucShuff_2021	233	0.472	dinucShuff
dinucShuff_2022	221	0.548	dinucShuff
dinucShuff_2023	176	0.511	dinucShuff
dinucShuff_2024	194	0.531	dinucShuff
dinucShuff_2025	117	0.521	dinucShuff
dinucShuff_2026	134	0.545	dinucShuff
dinucShuff_2027	316	0.465	dinucShuff
dinucShuff_2028	219	0.507	dinucShuff
dinucShuff_2029	144	0.521	dinucShuff
dinucShuff_203	327	0.532	dinucShuff
dinucShuff_2030	302	0.556	dinucShuff
dinucShuff_2031	64	0.422	dinucShuff
dinucShuff_2032	396	0.510	dinucShuff
dinucShuff_2033	227	0.515	dinucShuff
dinucShuff_2034	251	0.478	dinucShuff
dinucShuff_2035	45	0.467	dinucShuff
dinucShuff_2036	250	0.504	dinucShuff
dinucShuff_2037	383	0.496	dinucShuff
dinucShuff_2038	330	0.530	dinucShuff
dinucShuff_2039	130	0.538	dinucShuff
dinucShuff_204	224	0.482	dinucShuff
dinucShuff_2040	303	0.485	dinucShuff
dinucShuff_2041	263	0.559	dinucShuff
dinucShuff_2042	96	0.427	dinucShuff
dinucShuff_2043	111	0.432	dinucShuff
dinucShuff_2044	274	0.518	dinucShuff
dinucShuff_2045	49	0.531	dinucShuff
dinucShuff_2046	51	0.588	dinucShuff
dinucShuff_2047	271	0.542	dinucShuff
dinucShuff_2048	299	0.508	dinucShuff
dinucShuff_2049	347	0.510	dinucShuff
dinucShuff_205	194	0.531	dinucShuff
dinucShuff_2050	210	0.529	dinucShuff
dinucShuff_2051	263	0.513	dinucShuff
dinucShuff_2052	289	0.512	dinucShuff
dinucShuff_2053	190	0.484	dinucShuff
dinucShuff_2054	289	0.522	dinucShuff
dinucShuff_2055	103	0.466	dinucShuff
dinucShuff_2056	259	0.448	dinucShuff
dinucShuff_2057	374	0.447	dinucShuff
dinucShuff_2058	196	0.495	dinucShuff
dinucShuff_2059	131	0.519	dinucShuff
dinucShuff_206	155	0.497	dinucShuff
dinucShuff_2060	121	0.496	dinucShuff
dinucShuff_2061	136	0.544	dinucShuff
dinucShuff_2062	79	0.481	dinucShuff
dinucShuff_2063	52	0.558	dinucShuff
dinucShuff_2064	238	0.508	dinucShuff
dinucShuff_2065	299	0.482	dinucShuff
dinucShuff_2066	206	0.495	dinucShuff
dinucShuff_2067	153	0.503	dinucShuff
dinucShuff_2068	54	0.556	dinucShuff
dinucShuff_2069	142	0.514	dinucShuff
dinucShuff_207	341	0.519	dinucShuff
dinucShuff_2070	328	0.530	dinucShuff
dinucShuff_2071	41	0.439	dinucShuff
dinucShuff_2072	57	0.596	dinucShuff
dinucShuff_2073	127	0.504	dinucShuff
dinucShuff_2074	106	0.472	dinucShuff
dinucShuff_2075	268	0.507	dinucShuff
dinucShuff_2076	208	0.457	dinucShuff
dinucShuff_2077	273	0.564	dinucShuff
dinucShuff_2078	187	0.535	dinucShuff
dinucShuff_2079	97	0.454	dinucShuff
dinucShuff_208	118	0.585	dinucShuff
dinucShuff_2080	258	0.473	dinucShuff
dinucShuff_2081	50	0.580	dinucShuff
dinucShuff_2082	298	0.544	dinucShuff
dinucShuff_2083	187	0.449	dinucShuff
dinucShuff_2084	315	0.527	dinucShuff
dinucShuff_2085	222	0.563	dinucShuff
dinucShuff_2086	210	0.476	dinucShuff
dinucShuff_2087	342	0.471	dinucShuff
dinucShuff_2088	261	0.498	dinucShuff
dinucShuff_2089	214	0.500	dinucShuff
dinucShuff_209	300	0.517	dinucShuff
dinucShuff_2090	97	0.577	dinucShuff
dinucShuff_2091	277	0.545	dinucShuff
dinucShuff_2092	378	0.526	dinucShuff
dinucShuff_2093	383	0.535	dinucShuff
dinucShuff_2094	228	0.487	dinucShuff
dinucShuff_2095	275	0.560	dinucShuff
dinucShuff_2096	183	0.552	dinucShuff
dinucShuff_2097	265	0.502	dinucShuff
dinucShuff_2098	345	0.501	dinucShuff
dinucShuff_2099	149	0.523	dinucShuff
dinucShuff_21	58	0.569	dinucShuff
dinucShuff_210	350	0.523	dinucShuff
dinucShuff_2100	268	0.485	dinucShuff
dinucShuff_2101	46	0.565	dinucShuff
dinucShuff_2102	58	0.517	dinucShuff
dinucShuff_2103	166	0.512	dinucShuff
dinucShuff_2104	244	0.533	dinucShuff
dinucShuff_2105	255	0.549	dinucShuff
dinucShuff_2106	57	0.491	dinucShuff
dinucShuff_2107	213	0.559	dinucShuff
dinucShuff_2108	386	0.547	dinucShuff
dinucShuff_2109	367	0.507	dinucShuff
dinucShuff_211	48	0.458	dinucShuff
dinucShuff_2110	108	0.583	dinucShuff
dinucShuff_2111	99	0.465	dinucShuff
dinucShuff_2112	215	0.493	dinucShuff
dinucShuff_2113	95	0.579	dinucShuff
dinucShuff_2114	84	0.560	dinucShuff
dinucShuff_2115	312	0.529	dinucShuff
dinucShuff_2116	385	0.525	dinucShuff
dinucShuff_2117	248	0.573	dinucShuff
dinucShuff_2118	360	0.522	dinucShuff
dinucShuff_2119	114	0.544	dinucShuff
dinucShuff_212	107	0.542	dinucShuff
dinucShuff_2120	178	0.517	dinucShuff
dinucShuff_2121	338	0.574	dinucShuff
dinucShuff_2122	222	0.523	dinucShuff
dinucShuff_2123	87	0.379	dinucShuff
dinucShuff_2124	98	0.592	dinucShuff
dinucShuff_2125	364	0.527	dinucShuff
dinucShuff_2126	351	0.479	dinucShuff
dinucShuff_2127	74	0.595	dinucShuff
dinucShuff_2128	258	0.508	dinucShuff
dinucShuff_2129	168	0.536	dinucShuff
dinucShuff_213	94	0.500	dinucShuff
dinucShuff_2130	67	0.493	dinucShuff
dinucShuff_2131	384	0.526	dinucShuff
dinucShuff_2132	255	0.549	dinucShuff
dinucShuff_2133	329	0.495	dinucShuff
dinucShuff_2134	175	0.577	dinucShuff
dinucShuff_2135	213	0.488	dinucShuff
dinucShuff_2136	96	0.531	dinucShuff
dinucShuff_2137	71	0.535	dinucShuff
dinucShuff_2138	220	0.505	dinucShuff
dinucShuff_2139	85	0.553	dinucShuff
dinucShuff_214	136	0.471	dinucShuff
dinucShuff_2140	69	0.435	dinucShuff
dinucShuff_2141	112	0.536	dinucShuff
dinucShuff_2142	137	0.482	dinucShuff
dinucShuff_2143	252	0.437	dinucShuff
dinucShuff_2144	343	0.525	dinucShuff
dinucShuff_2145	343	0.501	dinucShuff
dinucShuff_2146	97	0.588	dinucShuff
dinucShuff_2147	176	0.494	dinucShuff
dinucShuff_2148	166	0.512	dinucShuff
dinucShuff_2149	158	0.525	dinucShuff
dinucShuff_215	380	0.516	dinucShuff
dinucShuff_2150	279	0.470	dinucShuff
dinucShuff_2151	119	0.538	dinucShuff
dinucShuff_2152	226	0.496	dinucShuff
dinucShuff_2153	40	0.400	dinucShuff
dinucShuff_2154	364	0.514	dinucShuff
dinucShuff_2155	276	0.522	dinucShuff
dinucShuff_2156	189	0.513	dinucShuff
dinucShuff_2157	314	0.522	dinucShuff
dinucShuff_2158	100	0.530	dinucShuff
dinucShuff_2159	154	0.500	dinucShuff
dinucShuff_216	298	0.530	dinucShuff
dinucShuff_2160	80	0.400	dinucShuff
dinucShuff_2161	203	0.552	dinucShuff
dinucShuff_2162	182	0.544	dinucShuff
dinucShuff_2163	58	0.397	dinucShuff
dinucShuff_2164	232	0.509	dinucShuff
dinucShuff_2165	208	0.486	dinucShuff
dinucShuff_2166	289	0.512	dinucShuff
dinucShuff_2167	331	0.498	dinucShuff
dinucShuff_2168	87	0.483	dinucShuff
dinucShuff_2169	219	0.489	dinucShuff
dinucShuff_217	204	0.500	dinucShuff
dinucShuff_2170	273	0.560	dinucShuff
dinucShuff_2171	42	0.524	dinucShuff
dinucShuff_2172	61	0.443	dinucShuff
dinucShuff_2173	277	0.502	dinucShuff
dinucShuff_2174	231	0.571	dinucShuff
dinucShuff_2175	239	0.510	dinucShuff
dinucShuff_2176	90	0.456	dinucShuff
dinucShuff_2177	188	0.516	dinucShuff
dinucShuff_2178	398	0.528	dinucShuff
dinucShuff_2179	184	0.484	dinucShuff
dinucShuff_218	375	0.493	dinucShuff
dinucShuff_2180	179	0.536	dinucShuff
dinucShuff_2181	231	0.511	dinucShuff
dinucShuff_2182	218	0.509	dinucShuff
dinucShuff_2183	333	0.544	dinucShuff
dinucShuff_2184	326	0.472	dinucShuff
dinucShuff_2185	111	0.432	dinucShuff
dinucShuff_2186	120	0.500	dinucShuff
dinucShuff_2187	276	0.475	dinucShuff
dinucShuff_2188	163	0.552	dinucShuff
dinucShuff_2189	178	0.539	dinucShuff
dinucShuff_219	80	0.575	dinucShuff
dinucShuff_2190	45	0.578	dinucShuff
dinucShuff_2191	212	0.509	dinucShuff
dinucShuff_2192	88	0.477	dinucShuff
dinucShuff_2193	299	0.522	dinucShuff
dinucShuff_2194	229	0.537	dinucShuff
dinucShuff_2195	214	0.505	dinucShuff
dinucShuff_2196	95	0.653	dinucShuff
dinucShuff_2197	334	0.533	dinucShuff
dinucShuff_2198	95	0.474	dinucShuff
dinucShuff_2199	230	0.548	dinucShuff
dinucShuff_22	283	0.537	dinucShuff
dinucShuff_220	77	0.494	dinucShuff
dinucShuff_2200	113	0.460	dinucShuff
dinucShuff_2201	100	0.470	dinucShuff
dinucShuff_2202	208	0.524	dinucShuff
dinucShuff_2203	133	0.541	dinucShuff
dinucShuff_2204	311	0.531	dinucShuff
dinucShuff_2205	117	0.547	dinucShuff
dinucShuff_2206	113	0.602	dinucShuff
dinucShuff_2207	277	0.560	dinucShuff
dinucShuff_2208	56	0.518	dinucShuff
dinucShuff_2209	337	0.493	dinucShuff
dinucShuff_221	187	0.615	dinucShuff
dinucShuff_2210	350	0.497	dinucShuff
dinucShuff_2211	180	0.472	dinucShuff
dinucShuff_2212	372	0.497	dinucShuff
dinucShuff_2213	309	0.544	dinucShuff
dinucShuff_2214	246	0.496	dinucShuff
dinucShuff_2215	270	0.504	dinucShuff
dinucShuff_2216	191	0.466	dinucShuff
dinucShuff_2217	347	0.504	dinucShuff
dinucShuff_2218	126	0.476	dinucShuff
dinucShuff_2219	144	0.438	dinucShuff
dinucShuff_222	52	0.577	dinucShuff
dinucShuff_2220	189	0.524	dinucShuff
dinucShuff_2221	315	0.524	dinucShuff
dinucShuff_2222	70	0.486	dinucShuff
dinucShuff_2223	76	0.526	dinucShuff
dinucShuff_2224	117	0.513	dinucShuff
dinucShuff_2225	108	0.481	dinucShuff
dinucShuff_2226	193	0.497	dinucShuff
dinucShuff_2227	127	0.520	dinucShuff
dinucShuff_2228	330	0.494	dinucShuff
dinucShuff_2229	307	0.502	dinucShuff
dinucShuff_223	232	0.500	dinucShuff
dinucShuff_2230	255	0.451	dinucShuff
dinucShuff_2231	259	0.467	dinucShuff
dinucShuff_2232	67	0.522	dinucShuff
dinucShuff_2233	373	0.493	dinucShuff
dinucShuff_2234	290	0.462	dinucShuff
dinucShuff_2235	61	0.541	dinucShuff
dinucShuff_2236	59	0.441	dinucShuff
dinucShuff_2237	117	0.470	dinucShuff
dinucShuff_2238	336	0.503	dinucShuff
dinucShuff_2239	388	0.528	dinucShuff
dinucShuff_224	329	0.559	dinucShuff
dinucShuff_2240	72	0.528	dinucShuff
dinucShuff_2241	180	0.472	dinucShuff
dinucShuff_2242	124	0.468	dinucShuff
dinucShuff_2243	213	0.535	dinucShuff
dinucShuff_2244	345	0.528	dinucShuff
dinucShuff_2245	221	0.511	dinucShuff
dinucShuff_2246	79	0.544	dinucShuff
dinucShuff_2247	89	0.449	dinucShuff
dinucShuff_2248	331	0.571	dinucShuff
dinucShuff_2249	172	0.552	dinucShuff
dinucShuff_225	312	0.506	dinucShuff
dinucShuff_2250	234	0.453	dinucShuff
dinucShuff_2251	367	0.490	dinucShuff
dinucShuff_2252	53	0.547	dinucShuff
dinucShuff_2253	338	0.482	dinucShuff
dinucShuff_2254	291	0.502	dinucShuff
dinucShuff_2255	315	0.578	dinucShuff
dinucShuff_2256	362	0.561	dinucShuff
dinucShuff_2257	250	0.516	dinucShuff
dinucShuff_2258	146	0.568	dinucShuff
dinucShuff_2259	138	0.507	dinucShuff
dinucShuff_226	234	0.547	dinucShuff
dinucShuff_2260	167	0.581	dinucShuff
dinucShuff_2261	198	0.480	dinucShuff
dinucShuff_2262	345	0.522	dinucShuff
dinucShuff_2263	340	0.479	dinucShuff
dinucShuff_2264	336	0.497	dinucShuff
dinucShuff_2265	62	0.500	dinucShuff
dinucShuff_2266	390	0.477	dinucShuff
dinucShuff_2267	386	0.516	dinucShuff
dinucShuff_2268	190	0.516	dinucShuff
dinucShuff_2269	175	0.474	dinucShuff
dinucShuff_227	260	0.477	dinucShuff
dinucShuff_2270	262	0.431	dinucShuff
dinucShuff_2271	222	0.464	dinucShuff
dinucShuff_2272	219	0.466	dinucShuff
dinucShuff_2273	233	0.524	dinucShuff
dinucShuff_2274	55	0.655	dinucShuff
dinucShuff_2275	119	0.546	dinucShuff
dinucShuff_2276	242	0.512	dinucShuff
dinucShuff_2277	44	0.636	dinucShuff
dinucShuff_2278	193	0.404	dinucShuff
dinucShuff_2279	100	0.460	dinucShuff
dinucShuff_228	393	0.545	dinucShuff
dinucShuff_2280	343	0.496	dinucShuff
dinucShuff_2281	387	0.496	dinucShuff
dinucShuff_2282	142	0.592	dinucShuff
dinucShuff_2283	203	0.547	dinucShuff
dinucShuff_2284	41	0.488	dinucShuff
dinucShuff_2285	163	0.564	dinucShuff
dinucShuff_2286	119	0.471	dinucShuff
dinucShuff_2287	348	0.509	dinucShuff
dinucShuff_2288	383	0.499	dinucShuff
dinucShuff_2289	195	0.477	dinucShuff
dinucShuff_229	155	0.510	dinucShuff
dinucShuff_2290	86	0.453	dinucShuff
dinucShuff_2291	276	0.551	dinucShuff
dinucShuff_2292	255	0.506	dinucShuff
dinucShuff_2293	95	0.463	dinucShuff
dinucShuff_2294	373	0.507	dinucShuff
dinucShuff_2295	331	0.477	dinucShuff
dinucShuff_2296	367	0.488	dinucShuff
dinucShuff_2297	164	0.512	dinucShuff
dinucShuff_2298	140	0.450	dinucShuff
dinucShuff_2299	295	0.508	dinucShuff
dinucShuff_23	150	0.513	dinucShuff
dinucShuff_230	365	0.521	dinucShuff
dinucShuff_2300	256	0.543	dinucShuff
dinucShuff_2301	74	0.554	dinucShuff
dinucShuff_2302	249	0.470	dinucShuff
dinucShuff_2303	228	0.518	dinucShuff
dinucShuff_2304	319	0.483	dinucShuff
dinucShuff_2305	291	0.491	dinucShuff
dinucShuff_2306	335	0.496	dinucShuff
dinucShuff_2307	340	0.524	dinucShuff
dinucShuff_2308	91	0.495	dinucShuff
dinucShuff_2309	151	0.424	dinucShuff
dinucShuff_231	177	0.514	dinucShuff
dinucShuff_2310	184	0.478	dinucShuff
dinucShuff_2311	109	0.532	dinucShuff
dinucShuff_2312	151	0.477	dinucShuff
dinucShuff_2313	163	0.442	dinucShuff
dinucShuff_2314	188	0.489	dinucShuff
dinucShuff_2315	191	0.492	dinucShuff
dinucShuff_2316	299	0.485	dinucShuff
dinucShuff_2317	301	0.512	dinucShuff
dinucShuff_2318	231	0.476	dinucShuff
dinucShuff_2319	270	0.511	dinucShuff
dinucShuff_232	314	0.455	dinucShuff
dinucShuff_2320	196	0.505	dinucShuff
dinucShuff_2321	199	0.513	dinucShuff
dinucShuff_2322	176	0.500	dinucShuff
dinucShuff_2323	349	0.530	dinucShuff
dinucShuff_2324	258	0.519	dinucShuff
dinucShuff_2325	91	0.527	dinucShuff
dinucShuff_2326	372	0.527	dinucShuff
dinucShuff_2327	157	0.529	dinucShuff
dinucShuff_2328	200	0.515	dinucShuff
dinucShuff_2329	195	0.508	dinucShuff
dinucShuff_233	303	0.551	dinucShuff
dinucShuff_2330	395	0.516	dinucShuff
dinucShuff_2331	359	0.538	dinucShuff
dinucShuff_2332	154	0.494	dinucShuff
dinucShuff_2333	173	0.532	dinucShuff
dinucShuff_2334	371	0.491	dinucShuff
dinucShuff_2335	377	0.491	dinucShuff
dinucShuff_2336	205	0.566	dinucShuff
dinucShuff_2337	234	0.474	dinucShuff
dinucShuff_2338	224	0.522	dinucShuff
dinucShuff_2339	386	0.505	dinucShuff
dinucShuff_234	301	0.555	dinucShuff
dinucShuff_2340	119	0.513	dinucShuff
dinucShuff_2341	188	0.505	dinucShuff
dinucShuff_2342	381	0.491	dinucShuff
dinucShuff_2343	209	0.488	dinucShuff
dinucShuff_2344	263	0.475	dinucShuff
dinucShuff_2345	373	0.520	dinucShuff
dinucShuff_2346	116	0.586	dinucShuff
dinucShuff_2347	200	0.505	dinucShuff
dinucShuff_2348	376	0.508	dinucShuff
dinucShuff_2349	193	0.487	dinucShuff
dinucShuff_235	338	0.518	dinucShuff
dinucShuff_2350	395	0.446	dinucShuff
dinucShuff_2351	388	0.503	dinucShuff
dinucShuff_2352	326	0.534	dinucShuff
dinucShuff_2353	116	0.517	dinucShuff
dinucShuff_2354	185	0.476	dinucShuff
dinucShuff_2355	99	0.545	dinucShuff
dinucShuff_2356	89	0.539	dinucShuff
dinucShuff_2357	92	0.424	dinucShuff
dinucShuff_2358	209	0.531	dinucShuff
dinucShuff_2359	372	0.489	dinucShuff
dinucShuff_236	236	0.525	dinucShuff
dinucShuff_2360	191	0.545	dinucShuff
dinucShuff_2361	209	0.493	dinucShuff
dinucShuff_2362	280	0.532	dinucShuff
dinucShuff_2363	87	0.483	dinucShuff
dinucShuff_2364	370	0.551	dinucShuff
dinucShuff_2365	96	0.406	dinucShuff
dinucShuff_2366	113	0.504	dinucShuff
dinucShuff_2367	292	0.455	dinucShuff
dinucShuff_2368	330	0.545	dinucShuff
dinucShuff_2369	371	0.531	dinucShuff
dinucShuff_237	329	0.532	dinucShuff
dinucShuff_2370	176	0.534	dinucShuff
dinucShuff_2371	164	0.543	dinucShuff
dinucShuff_2372	332	0.497	dinucShuff
dinucShuff_2373	111	0.450	dinucShuff
dinucShuff_2374	135	0.533	dinucShuff
dinucShuff_2375	134	0.388	dinucShuff
dinucShuff_2376	98	0.500	dinucShuff
dinucShuff_2377	126	0.548	dinucShuff
dinucShuff_2378	255	0.506	dinucShuff
dinucShuff_2379	117	0.504	dinucShuff
dinucShuff_238	59	0.475	dinucShuff
dinucShuff_2380	136	0.596	dinucShuff
dinucShuff_2381	282	0.507	dinucShuff
dinucShuff_2382	274	0.540	dinucShuff
dinucShuff_2383	119	0.563	dinucShuff
dinucShuff_2384	99	0.505	dinucShuff
dinucShuff_2385	305	0.492	dinucShuff
dinucShuff_2386	340	0.500	dinucShuff
dinucShuff_2387	119	0.571	dinucShuff
dinucShuff_2388	146	0.541	dinucShuff
dinucShuff_2389	144	0.465	dinucShuff
dinucShuff_239	149	0.436	dinucShuff
dinucShuff_2390	190	0.463	dinucShuff
dinucShuff_2391	160	0.469	dinucShuff
dinucShuff_2392	392	0.492	dinucShuff
dinucShuff_2393	356	0.517	dinucShuff
dinucShuff_2394	288	0.455	dinucShuff
dinucShuff_2395	50	0.420	dinucShuff
dinucShuff_2396	339	0.581	dinucShuff
dinucShuff_2397	88	0.602	dinucShuff
dinucShuff_2398	129	0.535	dinucShuff
dinucShuff_2399	375	0.504	dinucShuff
dinucShuff_24	171	0.596	dinucShuff
dinucShuff_240	289	0.522	dinucShuff
dinucShuff_2400	118	0.568	dinucShuff
dinucShuff_2401	118	0.542	dinucShuff
dinucShuff_2402	171	0.450	dinucShuff
dinucShuff_2403	341	0.537	dinucShuff
dinucShuff_2404	281	0.498	dinucShuff
dinucShuff_2405	306	0.487	dinucShuff
dinucShuff_2406	74	0.419	dinucShuff
dinucShuff_2407	163	0.546	dinucShuff
dinucShuff_2408	285	0.498	dinucShuff
dinucShuff_2409	165	0.485	dinucShuff
dinucShuff_241	223	0.529	dinucShuff
dinucShuff_2410	97	0.536	dinucShuff
dinucShuff_2411	260	0.500	dinucShuff
dinucShuff_2412	108	0.472	dinucShuff
dinucShuff_2413	110	0.500	dinucShuff
dinucShuff_2414	188	0.543	dinucShuff
dinucShuff_2415	276	0.504	dinucShuff
dinucShuff_2416	172	0.459	dinucShuff
dinucShuff_2417	276	0.536	dinucShuff
dinucShuff_2418	212	0.491	dinucShuff
dinucShuff_2419	178	0.556	dinucShuff
dinucShuff_242	172	0.494	dinucShuff
dinucShuff_2420	275	0.545	dinucShuff
dinucShuff_2421	57	0.544	dinucShuff
dinucShuff_2422	42	0.524	dinucShuff
dinucShuff_2423	378	0.503	dinucShuff
dinucShuff_2424	208	0.490	dinucShuff
dinucShuff_2425	148	0.635	dinucShuff
dinucShuff_2426	291	0.519	dinucShuff
dinucShuff_2427	138	0.558	dinucShuff
dinucShuff_2428	140	0.514	dinucShuff
dinucShuff_2429	195	0.554	dinucShuff
dinucShuff_243	71	0.521	dinucShuff
dinucShuff_2430	281	0.495	dinucShuff
dinucShuff_2431	74	0.459	dinucShuff
dinucShuff_2432	63	0.571	dinucShuff
dinucShuff_2433	229	0.511	dinucShuff
dinucShuff_2434	92	0.630	dinucShuff
dinucShuff_2435	49	0.449	dinucShuff
dinucShuff_2436	318	0.506	dinucShuff
dinucShuff_2437	169	0.515	dinucShuff
dinucShuff_2438	385	0.499	dinucShuff
dinucShuff_2439	321	0.517	dinucShuff
dinucShuff_244	303	0.508	dinucShuff
dinucShuff_2440	152	0.493	dinucShuff
dinucShuff_2441	327	0.550	dinucShuff
dinucShuff_2442	251	0.490	dinucShuff
dinucShuff_2443	73	0.479	dinucShuff
dinucShuff_2444	345	0.525	dinucShuff
dinucShuff_2445	396	0.528	dinucShuff
dinucShuff_2446	191	0.539	dinucShuff
dinucShuff_2447	170	0.594	dinucShuff
dinucShuff_2448	42	0.524	dinucShuff
dinucShuff_2449	243	0.502	dinucShuff
dinucShuff_245	66	0.455	dinucShuff
dinucShuff_2450	191	0.450	dinucShuff
dinucShuff_2451	196	0.515	dinucShuff
dinucShuff_2452	354	0.525	dinucShuff
dinucShuff_2453	43	0.395	dinucShuff
dinucShuff_2454	382	0.534	dinucShuff
dinucShuff_2455	99	0.566	dinucShuff
dinucShuff_2456	153	0.523	dinucShuff
dinucShuff_2457	100	0.560	dinucShuff
dinucShuff_2458	331	0.523	dinucShuff
dinucShuff_2459	66	0.667	dinucShuff
dinucShuff_246	73	0.507	dinucShuff
dinucShuff_2460	84	0.512	dinucShuff
dinucShuff_2461	124	0.452	dinucShuff
dinucShuff_2462	374	0.492	dinucShuff
dinucShuff_2463	99	0.475	dinucShuff
dinucShuff_2464	397	0.501	dinucShuff
dinucShuff_2465	307	0.485	dinucShuff
dinucShuff_2466	226	0.491	dinucShuff
dinucShuff_2467	83	0.446	dinucShuff
dinucShuff_2468	365	0.496	dinucShuff
dinucShuff_2469	209	0.536	dinucShuff
dinucShuff_247	200	0.520	dinucShuff
dinucShuff_2470	310	0.497	dinucShuff
dinucShuff_2471	254	0.516	dinucShuff
dinucShuff_2472	45	0.578	dinucShuff
dinucShuff_2473	383	0.533	dinucShuff
dinucShuff_2474	112	0.429	dinucShuff
dinucShuff_2475	175	0.417	dinucShuff
dinucShuff_2476	267	0.491	dinucShuff
dinucShuff_2477	216	0.551	dinucShuff
dinucShuff_2478	134	0.530	dinucShuff
dinucShuff_2479	212	0.538	dinucShuff
dinucShuff_248	116	0.500	dinucShuff
dinucShuff_2480	377	0.485	dinucShuff
dinucShuff_2481	312	0.510	dinucShuff
dinucShuff_2482	207	0.507	dinucShuff
dinucShuff_2483	103	0.466	dinucShuff
dinucShuff_2484	126	0.468	dinucShuff
dinucShuff_2485	226	0.438	dinucShuff
dinucShuff_2486	288	0.500	dinucShuff
dinucShuff_2487	243	0.523	dinucShuff
dinucShuff_2488	214	0.481	dinucShuff
dinucShuff_2489	162	0.414	dinucShuff
dinucShuff_249	253	0.506	dinucShuff
dinucShuff_2490	74	0.473	dinucShuff
dinucShuff_2491	310	0.510	dinucShuff
dinucShuff_2492	171	0.515	dinucShuff
dinucShuff_2493	217	0.438	dinucShuff
dinucShuff_2494	92	0.554	dinucShuff
dinucShuff_2495	364	0.516	dinucShuff
dinucShuff_2496	332	0.515	dinucShuff
dinucShuff_2497	67	0.507	dinucShuff
dinucShuff_2498	321	0.470	dinucShuff
dinucShuff_2499	369	0.488	dinucShuff
dinucShuff_25	310	0.552	dinucShuff
dinucShuff_250	393	0.506	dinucShuff
dinucShuff_2500	312	0.519	dinucShuff
dinucShuff_2501	117	0.513	dinucShuff
dinucShuff_2502	183	0.497	dinucShuff
